Time;V1;V2;V3;A1;A2;A3;U1;U2;U3
0.00481000;10933.08618;-3087.515469;-7974.838667;0.970970168;-1.941940335;4.207537393;14020.60165;4887.323198;-18907.92484
0.00487500;10848.56482;-2843.895086;-8158.796915;1.29462689;-1.618283613;4.207537393;13692.45991;5314.90183;-19007.36173
0.00494000;10769.01531;-2555.528101;-8322.867785;1.29462689;-1.618283613;4.207537393;13324.54341;5767.339684;-19091.88309
0.00500500;10644.71919;-2272.132962;-8486.938656;1.29462689;-1.941940335;3.88388067;12916.85215;6214.805694;-19131.65785
0.00507000;10604.94444;-1983.765978;-8680.840593;1.29462689;-1.618283613;4.207537393;12588.71041;6697.074616;-19285.78503
0.00513500;10480.64832;-1774.948506;-8854.855153;1.29462689;-1.618283613;3.88388067;12255.59683;7079.906647;-19335.50348
0.00520000;10361.32405;-1496.525211;-9013.954179;1.29462689;-1.941940335;3.88388067;11857.84926;7517.428967;-19375.27823
0.00526500;10237.02794;-1208.158227;-9143.222137;1.618283613;-1.618283613;3.88388067;11445.18617;7935.06391;-19380.25008
0.00533000;10157.47843;-924.7630873;-9332.15223;1.618283613;-1.618283613;3.88388067;11082.24151;8407.389143;-19489.63066
0.00539500;10033.18231;-715.945616;-9471.363878;1.29462689;-1.941940335;3.88388067;10749.12793;8755.418262;-19504.54619
0.00546000;9913.858043;-397.7475644;-9590.688147;1.618283613;-1.618283613;3.88388067;10311.60561;9192.940583;-19504.54619
0.00552500;9789.561929;-149.1553367;-9749.787173;1.618283613;-1.618283613;3.88388067;9938.717266;9600.631836;-19539.3491
0.00559000;9665.265815;174.0145594;-9874.083287;1.618283613;-1.941940335;3.560223948;9491.251256;10048.09785;-19539.3491
0.00565500;9461.420189;387.8038753;-10033.18231;1.941940335;-1.618283613;3.88388067;9073.616313;10420.98619;-19494.6025
0.00572000;9342.095919;626.452414;-10162.45027;1.941940335;-1.618283613;3.560223948;8715.643505;10788.90268;-19504.54619
0.00578500;9217.799805;875.0446417;-10281.77454;1.618283613;-1.618283613;3.236567225;8342.755164;11156.81918;-19499.57435
0.00585000;9053.728935;1158.439781;-10406.07065;1.941940335;-1.618283613;3.560223948;7895.289154;11564.51044;-19459.79959
0.00591500;8849.883308;1446.806766;-10530.36677;1.941940335;-1.618283613;3.560223948;7403.076543;11977.17353;-19380.25008
0.00598000;8730.559039;1730.201905;-10590.0289;1.941940335;-1.941940335;3.560223948;7000.357134;12320.23081;-19320.58794
0.00604500;8526.713412;1973.822288;-10689.46579;1.941940335;-1.618283613;3.236567225;6552.891124;12663.28808;-19216.17921
0.00611000;8362.642542;2262.189273;-10754.09977;1.941940335;-1.618283613;3.236567225;6100.453269;13016.28905;-19116.74231
0.00617500;8198.571672;2505.809656;-10853.53666;1.941940335;-1.941940335;3.236567225;5692.762016;13359.34632;-19052.10834
0.00624000;7994.726045;2794.17664;-10913.1988;2.265597058;-1.618283613;3.236567225;5200.549405;13707.37544;-18907.92484
0.00630500;7830.655174;3037.797023;-11017.60753;2.265597058;-1.618283613;3.236567225;4792.858151;14055.40456;-18848.26271
0.00637000;7587.034791;3321.192163;-11047.4386;2.265597058;-1.941940335;2.912910503;4265.842628;14368.63076;-18634.47339
0.00643500;7383.189164;3609.559147;-11141.90365;2.265597058;-1.618283613;3.236567225;3773.630017;14751.4628;-18525.09281
0.00650000;7139.568781;3892.954287;-11201.56578;2.58925378;-1.618283613;3.236567225;3246.614495;15094.52007;-18341.13456
0.00656500;6935.723155;4181.321271;-11271.17161;2.265597058;-1.941940335;2.912910503;2754.401884;15452.49288;-18206.89476
0.00663000;6731.877528;4424.941654;-11320.89005;2.58925378;-1.618283613;3.236567225;2306.935874;15745.83171;-18052.76758
0.00669500;6488.257145;4713.308638;-11330.83374;2.58925378;-1.618283613;2.912910503;1774.948506;16044.14238;-17819.09089
0.00676000;6244.636761;4956.929022;-11365.63665;2.58925378;-1.618283613;2.912910503;1287.70774;16322.56567;-17610.27341
0.00682500;6040.791135;5200.549405;-11405.41141;2.58925378;-1.29462689;2.912910503;840.2417298;16605.96081;-17446.20254
0.00689000;5836.945508;5409.366876;-11415.3551;2.58925378;-1.618283613;2.58925378;427.5786317;16824.72197;-17252.30061
0.00695500;5588.35328;5652.987259;-11415.3551;2.58925378;-1.618283613;2.58925378;-64.63397922;17068.34236;-17003.70838
0.00702000;5265.183384;5861.804731;-11355.69296;2.912910503;-1.29462689;2.58925378;-596.6213466;17217.49769;-16620.87635
0.00708500;4976.8164;6140.228026;-11301.00267;2.58925378;-1.618283613;2.58925378;-1163.411626;17441.2307;-16277.81907
0.00715000;4733.196017;6349.045497;-11320.89005;2.58925378;-1.618283613;2.265597058;-1615.84948;17669.93555;-16054.08607
0.00721500;4529.35039;6592.66588;-11301.00267;2.912910503;-1.29462689;2.265597058;-2063.31549;17893.66855;-15830.35306
0.00728000;4245.95525;6761.708595;-11261.22792;2.912910503;-1.29462689;2.265597058;-2515.753345;18022.93651;-15507.18317
0.00734500;3957.588266;7000.357134;-11191.62209;2.912910503;-1.29462689;1.941940335;-3042.768868;18191.97923;-15149.21036
0.00741000;3674.193126;7283.752273;-11141.90365;2.912910503;-1.29462689;2.265597058;-3609.559147;18425.65592;-14816.09677
0.00747500;3430.572743;7492.569745;-11097.15705;2.912910503;-1.29462689;1.941940335;-4061.997002;18589.72679;-14527.72979
0.00754000;3186.95236;7696.415371;-11027.55122;2.912910503;-1.29462689;1.941940335;-4509.463012;18723.96659;-14214.50358
0.00760500;2858.810619;7865.458086;-10977.83278;2.912910503;-0.970970168;1.941940335;-5006.647467;18843.29086;-13836.6434
0.00767000;2575.41548;8064.331869;-10873.42404;2.912910503;-1.29462689;1.941940335;-5488.916389;18937.75591;-13448.83952
0.00773500;2326.823252;8307.952252;-10813.76191;2.58925378;-1.29462689;1.618283613;-5981.129;19121.71416;-13140.58516
0.00780000;2083.202869;8442.192055;-10744.15608;2.912910503;-0.970970168;1.941940335;-6358.989186;19186.34814;-12827.35895
0.00786400;1839.582485;8601.291081;-10629.80366;2.58925378;-0.970970168;1.618283613;-6761.708595;19231.09474;-12469.38614
0.00792900;1556.187346;8765.361951;-10540.31046;2.58925378;-0.970970168;1.618283613;-7209.174605;19305.67241;-12096.4978
0.00799400;1267.820362;8929.432821;-10425.95803;2.912910503;-0.647313445;1.618283613;-7661.61246;19355.39085;-11693.77839
0.00805900;1024.199978;9128.306603;-10306.63376;2.58925378;-0.970970168;1.618283613;-8104.106625;19434.94037;-11330.83374
0.00812400;740.8048387;9222.77165;-10212.16872;2.58925378;-0.970970168;1.29462689;-8481.966811;19434.94037;-10952.97356
0.00818900;492.212611;9411.701743;-10063.01338;2.912910503;-0.647313445;1.29462689;-8919.489132;19474.71512;-10555.22599
0.00825400;208.8174713;9511.138634;-9998.379401;2.58925378;-0.970970168;1.29462689;-9302.321163;19509.51803;-10207.19687
0.00831900;-119.3242693;9665.265815;-9829.336686;2.912910503;-0.970970168;1.29462689;-9784.590085;19494.6025;-9710.012416
0.00838400;-362.9446525;9789.561929;-9695.096883;2.58925378;-0.647313445;1.29462689;-10152.50658;19484.65881;-9332.15223
0.00844900;-606.5650357;9913.858043;-9535.997857;2.58925378;-0.647313445;1.29462689;-10520.42308;19449.8559;-8929.432821
0.00851400;-850.1854189;10038.15416;-9406.729898;2.58925378;-0.647313445;0.970970168;-10888.33958;19444.88406;-8556.54448
0.00857900;-1093.805802;10157.47843;-9287.405629;2.58925378;-0.323656723;1.29462689;-11251.28423;19444.88406;-8193.599827
0.00864400;-1382.172786;10281.77454;-9098.475536;2.265597058;-0.647313445;0.970970168;-11663.94733;19380.25008;-7716.30275
0.00870900;-1586.018413;10406.07065;-8924.460977;2.58925378;-0.647313445;0.970970168;-11992.08907;19330.53163;-7338.442564
0.00877400;-1869.413553;10525.39492;-8795.193018;2.58925378;-0.647313445;0.970970168;-12394.80848;19320.58794;-6925.779465
0.00883900;-2197.555293;10649.69104;-8606.262925;2.265597058;-0.647313445;0.970970168;-12847.24633;19255.95396;-6408.707632
0.00890400;-2480.950433;10699.40948;-8437.22021;2.58925378;-0.647313445;0.647313445;-13180.35992;19136.62969;-5956.269777
0.00896900;-2724.570816;10778.959;-8243.318273;2.58925378;-0.323656723;0.970970168;-13503.52981;19022.27727;-5518.747456
0.00903400;-2973.163044;10858.50851;-8069.303713;2.265597058;-0.647313445;0.647313445;-13831.67155;18927.81222;-5096.140669
0.00909900;-3256.558184;10938.05802;-7875.401775;2.58925378;-0.323656723;0.647313445;-14194.61621;18813.4598;-4618.843592
0.00916400;-3539.953323;11057.38229;-7641.725081;2.58925378;-0.323656723;0.647313445;-14597.33561;18699.10737;-4101.771758
0.00922900;-3828.320308;11072.29782;-7427.935765;2.265597058;-0.323656723;0.323656723;-14900.61813;18500.23359;-3599.615458
0.00929400;-4071.940691;11107.10074;-7224.090139;2.58925378;-0.323656723;0.323656723;-15179.04143;18331.19088;-3152.149448
0.00935900;-4355.33583;11186.65025;-6990.413445;2.58925378;-0.323656723;0.323656723;-15541.98608;18177.06369;-2635.077614
0.00942400;-4643.702815;11231.39685;-6776.624129;2.265597058;-0.323656723;0.323656723;-15875.09966;18008.02098;-2132.921314
0.00948900;-4887.323198;11271.17161;-6537.97559;2.265597058;-0.323656723;0.323656723;-16158.4948;17809.1472;-1650.652392
0.00955400;-5130.943581;11241.34054;-6324.186274;2.265597058;0;0.323656723;-16372.28412;17565.52681;-1193.242693
0.00961900;-5374.563964;11271.17161;-6060.678513;1.941940335;-0.323656723;0;-16645.73557;17331.85012;-686.1145486
0.00968400;-5662.930948;11276.14345;-5807.11444;2.265597058;0;0;-16939.0744;17083.25789;-144.1834921
0.00974900;-5866.776575;11310.94636;-5593.325125;1.941940335;0;0;-17177.72294;16904.27149;273.4514505
0.00981400;-6070.622202;11246.31238;-5359.648431;1.941940335;-0.323656723;0;-17316.93459;16605.96081;710.9737714
0.00987900;-6274.467829;11271.17161;-5081.225135;1.941940335;0;-0.323656723;-17545.63944;16352.39674;1193.242693
0.00994400;-6518.088212;11241.34054;-4827.661063;1.941940335;0;0;-17759.42875;16069.0016;1690.427149
0.01000900;-6801.483352;11236.36869;-4554.209613;1.618283613;0;-0.323656723;-18037.85205;15790.57831;2247.273739
0.01007400;-7050.075579;11166.76287;-4300.64554;1.941940335;0.323656723;-0.323656723;-18216.83845;15467.40841;2749.430039
0.01013900;-7253.921206;11156.81918;-3992.391178;1.618283613;0.323656723;-0.323656723;-18410.74039;15149.21036;3261.530028
0.01020400;-7452.794988;11082.24151;-3728.883416;1.618283613;0;-0.323656723;-18535.0365;14811.12493;3723.911572
0.01026900;-7656.640615;11037.49491;-3455.431966;1.618283613;0.323656723;-0.323656723;-18694.13553;14492.92688;4201.208649
0.01033400;-7860.486242;10957.9454;-3167.064982;1.618283613;0.323656723;-0.323656723;-18818.43164;14125.01038;4693.42126
0.01039900;-8064.331869;10878.39589;-2913.500909;1.29462689;0.323656723;-0.647313445;-18942.72776;13791.8968;5150.830959
0.01046400;-8228.402739;10798.84637;-2640.049459;1.618283613;0.323656723;-0.323656723;-19027.24911;13438.89583;5588.35328
0.01052900;-8432.248366;10714.32502;-2351.682475;1.29462689;0.323656723;-0.323656723;-19146.57338;13066.00749;6080.565891
0.01059400;-8636.093992;10634.7755;-2098.118402;1.29462689;0.323656723;-0.647313445;-19270.8695;12732.89391;6537.97559
0.01065900;-8800.164863;10515.45123;-1824.666952;1.29462689;0.647313445;-0.323656723;-19315.6161;12340.11819;6975.497911
0.01072400;-8924.460977;10430.92988;-1536.299968;0.970970168;0.647313445;-0.323656723;-19355.39085;11967.22984;7388.161009
0.01078900;-9043.785246;10311.60561;-1252.904828;0.970970168;0.647313445;-0.323656723;-19355.39085;11564.51044;7790.880418
0.01085400;-9207.856116;10227.08425;-999.3407556;0.970970168;0.647313445;-0.323656723;-19434.94037;11226.42501;8208.515361
0.01091900;-9411.701743;10107.75998;-755.7203724;0.970970168;0.647313445;-0.323656723;-19519.46172;10863.48035;8655.981371
0.01098400;-9535.997857;9948.660955;-507.1281446;0.647313445;0.647313445;-0.647313445;-19484.65881;10455.7891;9028.869712
0.01104900;-9655.322126;9824.364841;-203.8456268;0.970970168;0.647313445;-0.323656723;-19479.68697;10028.21047;9451.476499
0.01111400;-9819.392997;9700.068727;89.49320199;0.970970168;0.647313445;-0.323656723;-19519.46172;9610.575525;9908.886199
0.01117900;-9943.68911;9575.772613;348.0291189;0.647313445;0.647313445;-0.647313445;-19519.46172;9227.743494;10291.71823
0.01124400;-10063.01338;9456.448344;621.4805694;0.970970168;0.970970168;-0.323656723;-19519.46172;8834.967775;10684.49395
0.01130900;-10147.53474;9297.349318;875.0446417;0.647313445;0.647313445;0;-19444.88406;8422.304677;11022.57938
0.01137400;-10266.85901;9168.08136;1153.467937;0.647313445;0.647313445;-0.323656723;-19434.94037;8014.613423;11420.32694
0.01143900;-10391.15512;9008.982334;1436.863076;0.647313445;0.970970168;-0.323656723;-19400.13745;7572.119258;11828.0182
0.01150400;-10470.70463;8844.911464;1690.427149;0.647313445;0.970970168;-0.323656723;-19315.6161;7154.484315;12161.13178
0.01156900;-10555.22599;8720.61535;1963.878599;0.323656723;0.647313445;-0.323656723;-19275.84134;6756.736751;12519.10459
0.01163400;-10634.7755;8526.713412;2252.245584;0.647313445;0.970970168;-0.323656723;-19161.48892;6274.467829;12887.02109
0.01169900;-10759.07162;8357.670697;2505.809656;0.323656723;0.970970168;-0.323656723;-19116.74231;5851.861041;13264.88127
0.01176400;-10838.62113;8158.796915;2779.261106;0.323656723;0.970970168;-0.323656723;-18997.41805;5379.535809;13617.88224
0.01182900;-10918.17064;7989.7542;3067.628091;0.323656723;1.29462689;-0.323656723;-18907.92484;4922.12611;13985.79873
0.01189400;-11002.692;7756.077506;3321.192163;0.323656723;1.29462689;-0.323656723;-18758.76951;4434.885343;14323.88416
0.01195900;-11082.24151;7547.260035;3594.643613;0;1.29462689;-0.647313445;-18629.50155;3952.616421;14676.88513
0.01202400;-11122.01627;7303.639652;3853.17953;0.323656723;1.29462689;-0.323656723;-18425.65592;3450.460121;14975.1958
0.01208900;-11206.53763;7094.82218;4126.630981;0;1.29462689;-0.323656723;-18301.35981;2968.191199;15333.16861
0.01215400;-11246.31238;6890.976554;4410.02612;0;1.29462689;-0.323656723;-18137.28894;2480.950433;15656.3385
0.01221900;-11206.53763;6721.933839;4698.393105;0;1.618283613;-0.323656723;-17928.47147;2023.540734;15904.93073
0.01228400;-11246.31238;6488.257145;4981.788244;0;1.618283613;-0.323656723;-17734.56953;1506.4689;16228.10063
0.01234900;-11246.31238;6279.439673;5235.352317;0;1.29462689;-0.323656723;-17525.75206;1044.087357;16481.6647
0.01241400;-11246.31238;6040.791135;5478.9727;0;1.618283613;0;-17287.10352;561.8184347;16725.28508
0.01247900;-11246.31238;5792.198907;5727.564928;-0.323656723;1.618283613;0;-17038.51129;64.63397922;16973.87731
0.01254400;-11206.53763;5508.803767;6001.016378;-0.323656723;1.618283613;-0.323656723;-16715.34139;-492.212611;17207.55401
0.01260900;-11286.08714;5265.183384;6224.749383;-0.323656723;1.618283613;0;-16551.27052;-959.5659992;17510.83652
0.01267400;-11206.53763;5056.365913;6458.426077;-0.647313445;1.618283613;0;-16262.90354;-1402.060165;17664.9637
0.01273900;-11206.53763;4772.970773;6702.04646;-0.323656723;1.618283613;0;-15979.5084;-1929.075687;17908.58409
0.01280400;-11166.76287;4529.35039;6915.835776;-0.323656723;1.941940335;0;-15696.11326;-2386.485387;18082.59865
0.01286900;-11082.24151;4206.180494;7149.51247;-0.647313445;1.941940335;0.323656723;-15288.42201;-2943.331977;18231.75398
0.01293400;-11042.46676;3992.391178;7398.104698;-0.647313445;1.618283613;0;-15034.85793;-3405.71352;18440.57146
0.01299900;-10962.91724;3708.996038;7611.894014;-0.647313445;1.941940335;0.323656723;-14671.91328;-3902.897976;18574.81126
0.01306400;-10918.17064;3425.600899;7815.739641;-0.647313445;1.941940335;0.323656723;-14343.77154;-4390.138742;18733.91028
0.01312900;-10838.62113;3137.233914;8019.585268;-0.970970168;1.941940335;0.323656723;-13975.85504;-4882.351353;18858.2064
0.01319400;-10798.84637;2853.838775;8223.430894;-0.647313445;2.265597058;0.647313445;-13652.68515;-5369.59212;19022.27727
0.01325900;-10714.32502;2645.021303;8392.473609;-0.970970168;1.941940335;0.647313445;-13359.34632;-5747.452306;19106.79863
0.01332400;-10595.00075;2361.626164;8556.54448;-0.970970168;1.941940335;0.647313445;-12956.62691;-6194.918316;19151.54523
0.01338900;-10510.47939;2078.231024;8720.61535;-0.970970168;1.941940335;0.647313445;-12588.71041;-6642.384326;19231.09474
0.01345400;-10430.92988;1789.86404;8914.517288;-1.29462689;1.941940335;0.647313445;-12220.79392;-7124.653248;19345.44716
0.01351900;-10306.63376;1546.243657;9053.728935;-0.970970168;1.941940335;0.647313445;-11852.87742;-7507.485278;19360.3627
0.01358400;-10187.30949;1302.623273;9207.856116;-0.970970168;1.941940335;0.970970168;-11489.93277;-7905.232843;19395.16561
0.01364900;-10063.01338;1014.256289;9371.926987;-1.29462689;1.941940335;0.970970168;-11077.26967;-8357.670697;19434.94037
0.01371400;-9983.463867;730.8611496;9535.997857;-1.29462689;1.941940335;0.970970168;-10714.32502;-8805.136707;19519.46172
0.01377900;-9819.392997;487.2407664;9660.293971;-1.29462689;1.941940335;0.970970168;-10306.63376;-9173.053204;19479.68697
0.01384400;-9695.096883;198.8737822;9819.392997;-1.29462689;1.941940335;0.970970168;-9893.970665;-9620.519214;19514.48988
0.01390900;-9535.997857;-84.52135744;9948.660955;-1.29462689;1.941940335;0.970970168;-9451.476499;-10033.18231;19484.65881
0.01397400;-9411.701743;-333.1135852;10067.98522;-1.618283613;1.941940335;1.29462689;-9078.588158;-10401.09881;19479.68697
0.01403900;-9287.405629;-616.5087248;10227.08425;-1.618283613;1.941940335;0.970970168;-8670.896904;-10843.59297;19514.48988
0.01410400;-9128.306603;-865.1009526;10326.52114;-1.29462689;1.941940335;1.29462689;-8263.205651;-11191.62209;19454.82774
0.01416900;-9004.010489;-1108.721336;10406.07065;-1.29462689;1.941940335;1.29462689;-7895.289154;-11514.79199;19410.08114
0.01423400;-8760.390106;-1392.116475;10520.42308;-1.618283613;1.941940335;1.29462689;-7368.273631;-11912.53955;19280.81319
