Time;V1;V2;V3;A1;A2;A3;U1;U2;U3
;V;V;V;A;A;A;V;V;V
0.004502;11092.1852;-4519.406701;-6886.004709;0.970970168;-1.941940335;4.531194115;15611.5919;2366.598008;-17978.18991
0.004567;11052.41045;-4270.814473;-7089.850336;0.970970168;-1.618283613;4.854850838;15323.22492;2819.035863;-18142.26078
0.004632;10972.86093;-3987.419333;-7323.52703;0.970970168;-1.941940335;4.531194115;14960.28027;3336.107697;-18296.38796
0.004698;10933.08618;-3699.052349;-7537.316346;0.970970168;-1.941940335;4.531194115;14632.13853;3838.263997;-18470.40252
0.004763;10888.33958;-3455.431966;-7741.161972;1.29462689;-1.941940335;4.531194115;14343.77154;4285.730007;-18629.50155
0.004828;10808.79006;-3172.036826;-7945.007599;1.29462689;-1.941940335;4.531194115;13980.82689;4772.970773;-18753.79766
0.004893;10729.24055;-2883.669842;-8148.853226;1.29462689;-1.941940335;4.207537393;13612.91039;5265.183384;-18878.09378
0.004959;10644.71919;-2600.274702;-8352.698853;1.29462689;-1.941940335;4.531194115;13244.9939;5752.42415;-18997.41805
0.005024;10604.94444;-2311.907718;-8556.54448;1.29462689;-1.941940335;4.207537393;12916.85215;6244.636761;-19161.48892
0.005089;10525.39492;-2103.090247;-8695.756127;1.29462689;-1.941940335;3.88388067;12628.48517;6592.66588;-19221.15105
0.005154;10401.09881;-1824.666952;-8854.855153;1.618283613;-1.941940335;4.207537393;12225.76576;7030.188201;-19255.95396
0.005220;10276.8027;-1576.074724;-9013.954179;1.618283613;-1.941940335;3.88388067;11852.87742;7437.879455;-19290.75687
0.005285;10157.47843;-1292.679584;-9143.222137;1.618283613;-1.941940335;3.88388067;11450.15801;7850.542553;-19300.70056
0.005350;10033.18231;-1004.3126;-9332.15223;1.618283613;-1.941940335;3.88388067;11037.49491;8327.83963;-19365.33454
0.005415;9913.858043;-760.6922169;-9471.363878;1.618283613;-1.941940335;3.88388067;10674.55026;8710.671661;-19385.22192
0.005481;9829.336686;-472.3252327;-9625.491059;1.618283613;-1.941940335;3.88388067;10301.66192;9153.165826;-19454.82774
0.005546;9710.012416;-228.7048495;-9789.561929;1.941940335;-1.941940335;3.88388067;9938.717266;9560.85708;-19499.57435
0.005611;9545.941546;54.69029011;-9888.99882;1.618283613;-1.941940335;3.88388067;9491.251256;9943.68911;-19434.94037
0.005676;9381.870676;343.0572743;-9998.379401;1.618283613;-1.941940335;3.560223948;9038.813401;10341.43667;-19380.25008
0.005742;9257.574562;626.452414;-10157.47843;1.941940335;-1.941940335;3.560223948;8631.122148;10783.93084;-19415.05299
0.005807;9138.250292;914.8193982;-10281.77454;1.618283613;-1.941940335;3.560223948;8223.430894;11196.59394;-19420.02483
0.005872;8974.179422;1123.636869;-10406.07065;1.941940335;-1.941940335;3.236567225;7850.542553;11529.70752;-19380.25008
0.005937;8810.108552;1362.285408;-10465.73279;1.941940335;-1.941940335;3.560223948;7447.823144;11828.0182;-19275.84134
0.006003;8606.262925;1685.455304;-10570.14152;1.941940335;-1.941940335;3.560223948;6920.807621;12255.59683;-19176.40445
0.006068;8442.192055;1973.822288;-10689.46579;1.941940335;-1.941940335;3.236567225;6468.369766;12663.28808;-19131.65785
0.006133;8322.867785;2222.414516;-10813.76191;1.941940335;-1.941940335;3.560223948;6100.453269;13036.17642;-19136.62969
0.006198;8158.796915;2431.231988;-10873.42404;1.941940335;-1.941940335;3.236567225;5727.564928;13304.65603;-19032.22096
0.006264;7915.176532;2744.458194;-10913.1988;1.941940335;-1.941940335;3.236567225;5170.718337;13657.65699;-18828.37533
0.006329;7711.330905;3037.797023;-11017.60753;2.265597058;-1.941940335;3.236567225;4673.533882;14055.40456;-18728.93844
0.006394;7507.485278;3321.192163;-11107.10074;2.265597058;-1.941940335;3.236567225;4186.293115;14428.2929;-18614.58601
